what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1406426731867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426731925
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1406426732000
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1406426735250
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1406426735486
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1406426740213
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1406426742237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406426744210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426753230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426777851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426780467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406426781380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426782138
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1406426782160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1406426782160
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1406426782515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426782763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426795653
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406426797105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406426798355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426798849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426825558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406426826192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427095311
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1406427096864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427148988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427241634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427242646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427584916
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1406427587833
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1406427587899
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1406427589405
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406427591565
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406427592356
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406427592445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427593580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1406427593600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406427593950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427596870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406427599401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427599830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427607997
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427611133
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427612120
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427612968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427619171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427620155
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427621886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406427627056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427627777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427711580
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427713790
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427714570
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406427715343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406427718735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406427719261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428263147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428264350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1406428264370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428268899
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428270634
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428271054
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428271897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406428275747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428276160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428501685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428502353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428615956
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428618862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406428622110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428622490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428685536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428686253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428842898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428844207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428862275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1406428863078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428864463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406428973142
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980506
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980537
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980545
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980548
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980553
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428980565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428985835
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428986324
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428987428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428987933
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428988357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428990864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428991300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428992482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428992850
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428993247
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428994020
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1406428994256
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1406429002877
