what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1393839391701
activated,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1393839394301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839394337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839395320
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1393839396116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839398178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839399096
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393839400043
activated,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1393839402699
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839403775
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839404207
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839404477
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839404703
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839404904
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839405095
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1393839405286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839405556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839406431
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1393839406496
closed,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1393839406497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839410297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839416140
opened,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1393839416362
activated,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1393839416402
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1393839416415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393839425000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393839426220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393839427131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839435580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839435607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839435648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839443715
executed,command,org.eclipse.team.svn.ui,1.1.0.I20130527-1700,"org.eclipse.team.svn.ui.command.CommitCommand",1393839443728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839444034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839444705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393839447218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393840495845
